date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:03	388460/388460	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/fontawesome/fa-solid-900.ttf	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/fontawesome/fa-solid-900.ttf	(from https://www.gropia.net/main/themes/default/theme/assets/css/fontawesome-all.min.css?v=6130)
10:24:04	4960/4960	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/fontawesome/fa-v4compatibility.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/fontawesome/fa-v4compatibility.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/css/fontawesome-all.min.css?v=6130)
10:24:04	10556/10556	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/fontawesome/fa-v4compatibility.ttf	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/fontawesome/fa-v4compatibility.ttf	(from https://www.gropia.net/main/themes/default/theme/assets/css/fontawesome-all.min.css?v=6130)
10:24:04	36096/36096	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiGyp8kv8JHgFVrLPTucXtAKPY.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiGyp8kv8JHgFVrLPTucXtAKPY.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:04	5252/5252	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiGyp8kv8JHgFVrLPTufntAKPY.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiGyp8kv8JHgFVrLPTufntAKPY.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:05	7484/7484	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiGyp8kv8JHgFVrLPTucHtA.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiGyp8kv8JHgFVrLPTucHtA.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:05	39224/39224	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLFj_Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLFj_Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:05	5432/5432	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLFj_Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLFj_Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:05	7932/7932	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLFj_Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLFj_Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:06	39476/39476	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:06	5428/5428	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:06	7840/7840	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDz8Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:06	39564/39564	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiEyp8kv8JHgFVrJJbecmNE.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiEyp8kv8JHgFVrJJbecmNE.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:06	5544/5544	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiEyp8kv8JHgFVrJJnecmNE.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiEyp8kv8JHgFVrJJnecmNE.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:07	7884/7884	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiEyp8kv8JHgFVrJJfecg.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiEyp8kv8JHgFVrJJfecg.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:07	39136/39136	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:07	5452/5452	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:07	7748/7748	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:08	39324/39324	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLEj6Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLEj6Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:08	5512/5512	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLEj6Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLEj6Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:08	8000/8000	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLEj6Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLEj6Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:08	39148/39148	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLCz7Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLCz7Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:08	5384/5384	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLCz7Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLCz7Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:09	7816/7816	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLCz7Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLCz7Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:11	5476/5476	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDD4Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDD4Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:11	7824/7824	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDD4Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDD4Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:11	38964/38964	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDD4Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLDD4Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:11	38100/38100	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLBT5Z11lFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLBT5Z11lFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:11	5248/5248	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLBT5Z1JlFc-K.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLBT5Z1JlFc-K.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:12	7632/7632	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLBT5Z1xlFQ.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/poppins/pxiByp8kv8JHgFVrLBT5Z1xlFQ.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Poppins.css?v=6130)
10:24:12	20824/20824	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIMeaBXso.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIMeaBXso.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Nunito.css?v=6130)
10:24:12	28960/28960	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIOOaBXso.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIOOaBXso.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Nunito.css?v=6130)
10:24:12	10632/10632	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIOuaBXso.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIOuaBXso.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Nunito.css?v=6130)
10:24:12	32720/32720	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIO-aBXso.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofIO-aBXso.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Nunito.css?v=6130)
10:24:13	35904/35904	---M--	200	added ('OK')	font/woff2	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofINeaB.woff2	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/nunito/XRXV3I6Li01BKofINeaB.woff2	(from https://www.gropia.net/main/themes/default/theme/assets/fonts/import/Nunito.css?v=6130)
10:24:13	5548/5548	---M--	200	added ('OK')	font/woff	date:Sun,%2016%20Jul%202023%2016:18:41%20GMT	https://www.gropia.net/main/themes/default/theme/assets/fonts/minecraft/minecraftia.woff	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/fonts/minecraft/minecraftia.woff	(from https://www.gropia.net/main/themes/default/theme/assets/css/main.min.css?v=6130)
10:24:14	3433/3433	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Jul%202022%2021:18:57%20GMT	https://i.ibb.co/XLqQQD3/play-mc-button.png	C:/My%20Web%20Sites/AndreNetwork/i.ibb.co/XLqQQD3/play-mc-button.png	(from https://www.gropia.net/main/themes/default/theme/assets/css/main.min.css?v=6130)
10:24:14	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:14%20GMT	https://www.gropia.net/main/themes/default/theme/assets/css/owl.video.play.png	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/themes/default/theme/assets/css/owl.video.play.png	(from https://www.gropia.net/main/themes/default/theme/assets/css/owl.carousel.min.css?v=6130)
10:24:15	850/850	---MC-	200	added ('OK')	text/javascript	date:Sun,%2030%20Jul%202023%2007:24:14%20GMT	https://www.google.com/recaptcha/api.js?hl=tr	C:/My%20Web%20Sites/AndreNetwork/www.google.com/recaptcha/api9e3e.js	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:15	708/708	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:14%20GMT	https://www.gropia.net/assets/uploads/images/landing/header/default.jpeg	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/assets/uploads/images/landing/header/default.jpeg	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:15	44445/44445	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2007:24:15%20GMT	https://www.gropia.net/yasaklananlar	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/yasaklananlar.html	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:16	51097/51097	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2007:24:16%20GMT	https://www.gropia.net/gizlilik-sozlesmesi	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/gizlilik-sozlesmesi.html	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:16	48650/48650	---MCZ	200	added ('OK')	text/html	date:Sun,%2030%20Jul%202023%2007:24:16%20GMT	https://www.gropia.net/sifremi-unuttum	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/sifremi-unuttum.html	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:17%20GMT	https://www.gropia.net/main/index.php?language=tr&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index7141.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:17	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:17%20GMT	https://www.gropia.net/main/index.php?language=en&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index3634.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:18%20GMT	https://www.gropia.net/main/index.php?language=de&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index686a.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:18	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:18%20GMT	https://www.gropia.net/main/index.php?language=fr&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8a84.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:19%20GMT	https://www.gropia.net/main/index.php?language=bg&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index50be.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:19	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:19%20GMT	https://www.gropia.net/main/index.php?language=cn&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index17bc.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:20%20GMT	https://www.gropia.net/main/index.php?language=cs&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index8bc8.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:20	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:20%20GMT	https://www.gropia.net/main/index.php?language=da&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/index65d2.php	(from https://www.gropia.net/login?return=/kredi/yukle)
10:24:21	0/0	---MC-	302	error ('Found')	text/html	date:Sun,%2030%20Jul%202023%2007:24:20%20GMT	https://www.gropia.net/main/index.php?language=el&ref=/login?return=/kredi/yukle	C:/My%20Web%20Sites/AndreNetwork/www.gropia.net/main/indexd06a.php	(from https://www.gropia.net/login?return=/kredi/yukle)
